"Geschäft";"Geschäfts ID";"Datum";"Währung";"Umsatz inkl. Steuer";"Umsatz ohne Steuer";"Betrag MwSt";"Gesamtrabatt";"Gesamt Stornos";"Gesamtrückerstattung (inkl. Steuer)";"Gesamtrückerstattung (ohne Steuer)";"Gesamt Zahlungen";"Gesamtausgaben";"Gesamtbetrag Kundenkonten";"Gesamtbetrag Trinkgeld"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-23";"EUR";"449,65";"415,32";"34,33";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-24";"EUR";"662,40";"611,58";"50,82";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-25";"EUR";"1129,65";"1041,86";"87,79";"7,83";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-26";"EUR";"803,80";"739,93";"63,87";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-27";"EUR";"345,69";"318,29";"27,40";"10,70";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-28";"EUR";"449,40";"413,51";"35,89";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-29";"EUR";"422,16";"389,51";"32,65";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-30";"EUR";"414,05";"377,80";"36,25";"14,07";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-31";"EUR";"618,12";"574,51";"43,09";"0,00";"0,00";"-8,00";"-7,48";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-01";"EUR";"1142,12";"1056,06";"84,40";"4,14";"0,00";"-19,10";"-17,44";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-02";"EUR";"806,90";"743,11";"63,79";"4,30";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-03";"EUR";"229,10";"210,98";"18,12";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-04";"EUR";"546,78";"505,75";"41,03";"10,19";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-05";"EUR";"435,00";"403,40";"31,60";"14,90";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-06";"EUR";"449,62";"412,82";"36,80";"3,72";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-07";"EUR";"550,02";"506,68";"43,34";"0,80";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-08";"EUR";"1458,74";"1342,58";"116,16";"3,45";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-09";"EUR";"767,01";"703,52";"63,49";"1,95";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-10";"EUR";"379,69";"350,07";"29,62";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-11";"EUR";"296,72";"270,76";"25,96";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-12";"EUR";"317,36";"295,10";"22,26";"1,50";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-13";"EUR";"491,15";"454,39";"36,76";"6,66";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-14";"EUR";"610,38";"565,58";"44,80";"20,10";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-15";"EUR";"1122,62";"1033,35";"89,27";"1,95";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-16";"EUR";"729,80";"673,31";"56,49";"3,10";"0,00";"-20,00";"-20,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-17";"EUR";"454,08";"418,78";"35,30";"8,02";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-18";"EUR";"408,94";"377,28";"31,66";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-19";"EUR";"546,37";"505,84";"40,53";"9,79";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-20";"EUR";"509,19";"465,70";"43,49";"2,97";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-21";"EUR";"821,39";"755,20";"65,02";"0,00";"0,00";"-17,91";"-16,74";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-22";"EUR";"1030,11";"946,65";"83,46";"4,83";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-23";"EUR";"1254,40";"1150,25";"104,15";"9,29";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-24";"EUR";"436,24";"399,45";"36,79";"9,38";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-25";"EUR";"301,91";"277,11";"24,80";"0,99";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-26";"EUR";"407,73";"374,40";"32,84";"0,00";"0,00";"-7,50";"-7,01";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-27";"EUR";"427,55";"389,59";"37,96";"1,86";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-28";"EUR";"644,30";"597,05";"47,25";"5,22";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-01";"EUR";"1303,85";"1193,39";"109,63";"4,61";"0,00";"-7,70";"-6,87";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-02";"EUR";"1136,36";"1047,31";"89,05";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-03";"EUR";"595,55";"548,62";"46,93";"8,08";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-04";"EUR";"537,38";"494,68";"42,70";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-05";"EUR";"542,39";"500,50";"41,89";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-06";"EUR";"638,24";"586,27";"51,97";"1,86";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-07";"EUR";"873,08";"791,46";"80,50";"0,00";"0,00";"-12,10";"-10,98";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-08";"EUR";"1480,10";"1358,85";"120,81";"23,83";"0,00";"-6,70";"-6,26";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-09";"EUR";"1043,98";"962,04";"81,69";"4,58";"0,00";"-3,80";"-3,55";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-10";"EUR";"328,80";"302,55";"26,25";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-11";"EUR";"499,20";"456,61";"42,59";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-12";"EUR";"448,26";"414,94";"33,32";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-13";"EUR";"455,33";"420,92";"34,41";"14,17";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-14";"EUR";"675,81";"622,54";"53,27";"9,09";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-15";"EUR";"1135,68";"1050,55";"85,13";"11,52";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-16";"EUR";"1085,41";"996,65";"88,76";"6,15";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-17";"EUR";"445,19";"409,71";"35,48";"1,20";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-18";"EUR";"427,45";"396,66";"30,79";"2,31";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-19";"EUR";"653,63";"603,13";"50,50";"3,80";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-20";"EUR";"535,15";"493,42";"41,73";"7,08";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-21";"EUR";"877,78";"809,63";"67,44";"11,47";"0,00";"-10,90";"-10,19";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-22";"EUR";"1370,52";"1264,80";"105,16";"19,61";"0,00";"-3,50";"-2,94";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-23";"EUR";"964,28";"889,77";"74,03";"5,52";"0,00";"-7,30";"-6,82";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-24";"EUR";"486,39";"448,27";"38,12";"9,31";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-25";"EUR";"596,78";"552,00";"44,78";"1,32";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-26";"EUR";"367,22";"337,74";"29,48";"4,53";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-27";"EUR";"489,35";"454,26";"34,79";"7,86";"0,00";"-4,60";"-4,30";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-28";"EUR";"927,87";"854,03";"73,44";"8,36";"0,00";"-6,00";"-5,60";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-29";"EUR";"1232,33";"1136,02";"96,31";"1,95";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-30";"EUR";"781,34";"717,96";"62,87";"1,20";"0,00";"-7,80";"-7,29";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-31";"EUR";"661,71";"613,89";"47,82";"8,30";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-09";"EUR";"425,71";"393,69";"31,76";"1,29";"0,00";"-4,00";"-3,74";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-16";"EUR";"592,97";"547,37";"45,38";"0,00";"0,00";"-3,30";"-3,08";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-18";"EUR";"792,59";"732,52";"59,57";"0,00";"0,00";"-7,60";"-7,10";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-01-31";"EUR";"618,12";"574,51";"43,09";"0,00";"0,00";"-8,00";"-7,48";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-01";"EUR";"1142,12";"1056,06";"84,40";"4,14";"0,00";"-19,10";"-17,44";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-16";"EUR";"729,80";"673,31";"56,49";"3,10";"0,00";"-20,00";"-20,00";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-21";"EUR";"821,39";"755,20";"65,02";"0,00";"0,00";"-17,91";"-16,74";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-02-26";"EUR";"407,73";"374,40";"32,84";"0,00";"0,00";"-7,50";"-7,01";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-01";"EUR";"1303,85";"1193,39";"109,63";"4,61";"0,00";"-7,70";"-6,87";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-07";"EUR";"873,08";"791,46";"80,50";"0,00";"0,00";"-12,10";"-10,98";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-08";"EUR";"1480,10";"1358,85";"120,81";"23,83";"0,00";"-6,70";"-6,26";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-09";"EUR";"1043,98";"962,04";"81,69";"4,58";"0,00";"-3,80";"-3,55";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-21";"EUR";"877,78";"809,63";"67,44";"11,47";"0,00";"-10,90";"-10,19";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-22";"EUR";"1370,52";"1264,80";"105,16";"19,61";"0,00";"-3,50";"-2,94";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-23";"EUR";"964,28";"889,77";"74,03";"5,52";"0,00";"-7,30";"-6,82";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-27";"EUR";"489,35";"454,26";"34,79";"7,86";"0,00";"-4,60";"-4,30";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-28";"EUR";"927,87";"854,03";"73,44";"8,36";"0,00";"-6,00";"-5,60";"0,00";"0,00";"0,00";"0,00"
"Suedseite - Coffee Roasters & Bakery";"56297";"2025-03-30";"EUR";"781,34";"717,96";"62,87";"1,20";"0,00";"-7,80";"-7,29";"0,00";"0,00";"0,00";"0,00"
